COSC	99.02	23s	Thesis Research II	ARR	Andrew Campbell	N/A	N/A	N/A	N/A	N/A
CRWT	10	23s	Writing and Reading Fiction	10A	Thomas O'Malley	N/A	ART	N/A	N/A	NR Eligible
CRWT	11	23s	Writ&Read Creative Nonfict	3A	Alexander Chee	N/A	ART	N/A	N/A	NR Eligible
CRWT	12	23s	Writing and Reading Poetry	2A	Matthew Olzmann	N/A	ART	N/A	N/A	N/A
CRWT	20	23s	Intermediate Fiction I	2A	Katherine Crouch	N/A	ART	N/A	N/A	N/A
CRWT	21	23s	Intermed Creative Nonfict I	10A	Jeffrey Sharlet	N/A	ART	N/A	N/A	N/A
CRWT	22	23s	Intermediate Poetry I	3B	Matthew Olzmann	N/A	ART	N/A	N/A	N/A
CRWT	40.08	23s	Dystopian Visions	2A	Thomas O'Malley	W	ART	N/A	N/A	N/A
CRWT	41.01	23s	Writing for Television	10A	Eugenie Carabatsos	N/A	ART	FILM 44.10 01	N/A	N/A
CRWT	60	23s	SrWrkshp:CreativeWrt-Fict	10A	Peter Orner	N/A	ART	N/A	N/A	N/A
CRWT	89	23s	Creative Writing Project	ARR	Thomas O'Malley	N/A	ART	N/A	N/A	N/A
CRWT	99	23s	Honors Course II	ARR	Thomas O'Malley	N/A	N/A	N/A	N/A	N/A
EARS	1	23s	How the Earth Works	10	Sarah Slotznick, Edward Meyer	N/A	SLA	N/A	N/A	NR Eligible
EARS	33	23s	ErthSurfaceProcessLandforms	2	Joanmarie Del Vecchio	N/A	SLA	GEOG 17.01 01	N/A	NR Eligible
EARS	34	23s	Biogeochemical Cycles	9L	William Leavitt	N/A	SCI	N/A	N/A	NR Eligible
EARS	52	23s	Structural Geology	11	Leslie Sonder	N/A	SLA	N/A	N/A	N/A
EARS	65	23s	Remote Sensing	10A	David Lutz	N/A	TLA	N/A	N/A	NR Eligible
EARS	73	23s	Isotopic Tracers in Env Sci	10A	Xiahong Feng	N/A	SLA	N/A	N/A	N/A
EARS	86	23s	Special Projects	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	87	23s	Culminating Experience	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	89	23s	Thesis Research I	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
EARS	90	23s	Thesis Research II	ARR	Robert Hawley	N/A	N/A	N/A	N/A	N/A
ECON	1	23s	The Price System	10A	Elisabeth Curtis	N/A	SOC	N/A	N/A	N/A
ECON	1	23s	The Price System	2A	Elisabeth Curtis	N/A	SOC	N/A	N/A	N/A
ECON	1	23s	The Price System	10A	Diego Ramos Toro	N/A	SOC	N/A	N/A	N/A
ECON	1	23s	The Price System	2A	Diego Ramos Toro	N/A	SOC	N/A	N/A	N/A
ECON	2	23s	Econ Principles & Policies	12	David Blanchflower	N/A	SOC	N/A	N/A	NR Eligible
ECON	10	23s	Intro Statistical Methods	10	Ha Yan Lee	N/A	QDS	N/A	N/A	N/A
